Date,Age,Game Result,GS,MP,FG,FGA,FGcent,3P,3PA,3Pcent,FT,FTA,FTcent,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,PointDifference,Player
11/23/2022,27-229,W (+18),0,27:07:00,1,6,0.167,1,5,0.2,0,0,,0,4,4,3,0,0,1,2,3,0.7,17,Cedi Osman
11/25/2022,27-231,L (-15),0,32:08:00,3,8,0.375,2,5,0.4,0,0,,0,4,4,2,3,0,1,1,8,7.8,-13,Cedi Osman
11/27/2022,27-233,W (+8),0,26:41:00,4,8,0.5,1,4,0.25,1,1,1,0,3,3,0,0,1,3,2,10,3.8,12,Cedi Osman
10/19/2022,21-266,L (-3),0,11:45,0,1,0,0,1,0,0,0,,0,0,0,0,0,0,1,4,0,-3.3,0,Isaac Okoro
10/22/2022,21-269,W (+32),1,26:56:00,1,5,0.2,0,2,0,0,0,,0,1,1,0,0,0,3,1,2,-4.2,-4,Isaac Okoro
10/23/2022,21-270,W (+10),1,20:19,1,4,0.25,0,2,0,0,0,,0,2,2,0,1,0,0,2,2,0.4,-5,Isaac Okoro
10/26/2022,21-273,W (+11),0,11:29,1,2,0.5,0,1,0,0,0,,1,0,1,0,0,0,0,1,2,1.3,-10,Isaac Okoro
10/28/2022,21-275,W (+9),0,5:22,1,3,0.333,0,2,0,0,0,,0,0,0,0,0,0,1,3,2,-1.9,-12,Isaac Okoro
10/30/2022,21-277,W (+13),0,21:33,0,3,0,0,2,0,2,2,1,0,4,4,2,1,1,1,1,2,2.8,24,Isaac Okoro
11/2/2022,21-280,W (+1),0,7:52,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,2,0,-1.8,-6,Isaac Okoro
11/4/2022,21-282,W (+24),1,22:43,4,6,0.667,0,1,0,1,1,1,0,4,4,0,1,0,0,1,9,8.2,0,Isaac Okoro
11/6/2022,21-284,W (+14),0,5:56,0,1,0,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-1.1,-2,Isaac Okoro
11/7/2022,21-285,L (-2),0,17:33,0,2,0,0,0,,3,4,0.75,0,3,3,2,1,0,2,3,3,1.3,0,Isaac Okoro
11/9/2022,21-287,L (-7),0,6:23,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,-5,Isaac Okoro
11/11/2022,21-289,L (-5),0,18:27,1,5,0.2,0,1,0,2,3,0.667,1,0,1,0,1,0,1,5,4,-0.8,-9,Isaac Okoro
11/13/2022,21-291,L (-5),0,28:50:00,3,4,0.75,1,2,0.5,1,2,0.5,3,0,3,1,2,0,1,2,8,9,15,Isaac Okoro
11/16/2022,21-294,L (-15),0,24:50:00,2,3,0.667,0,0,,0,0,,0,0,0,1,2,0,1,3,4,3.2,-9,Isaac Okoro
11/18/2022,21-296,W (+10),0,16:23,1,2,0.5,1,2,0.5,0,0,,0,1,1,0,0,0,1,5,3,-0.7,2,Isaac Okoro
11/20/2022,21-298,W (+26),0,29:08:00,4,8,0.5,2,5,0.4,3,5,0.6,0,4,4,2,0,0,1,2,13,9,26,Isaac Okoro
11/21/2022,21-299,W (+12),0,15:06,1,3,0.333,0,1,0,2,2,1,0,1,1,0,0,1,1,4,4,0.7,8,Isaac Okoro
11/23/2022,21-301,W (+18),0,20:43,1,1,1,0,0,,1,1,1,1,2,3,1,1,1,0,1,3,6,16,Isaac Okoro
11/25/2022,21-303,L (-15),0,31:42:00,3,6,0.5,1,4,0.25,6,6,1,1,3,4,1,0,0,0,1,13,11.9,3,Isaac Okoro
11/27/2022,21-305,W (+8),0,29:58:00,2,2,1,1,1,1,2,2,1,1,6,7,0,1,0,0,3,7,8.7,14,Isaac Okoro
10/19/2022,26-042,L (-3),1,34:32:00,12,21,0.571,2,8,0.25,5,6,0.833,0,2,2,9,2,0,3,4,31,25,10,Donovan Mitchell
10/22/2022,26-045,W (+32),1,34:31:00,10,19,0.526,4,6,0.667,8,9,0.889,3,6,9,8,1,0,4,3,32,27.6,19,Donovan Mitchell
10/23/2022,26-046,W (+10),1,44:34:00,12,29,0.414,5,12,0.417,8,9,0.889,2,3,5,4,3,1,6,2,37,23.1,4,Donovan Mitchell
10/26/2022,26-049,W (+11),1,37:12:00,5,19,0.263,1,7,0.143,3,4,0.75,2,2,4,8,2,0,1,3,14,9.7,9,Donovan Mitchell
10/28/2022,26-051,W (+9),1,45:42:00,15,25,0.6,5,9,0.556,6,6,1,0,4,4,3,1,0,7,4,41,25.2,18,Donovan Mitchell
10/30/2022,26-053,W (+13),1,37:10:00,12,20,0.6,8,13,0.615,6,8,0.75,0,3,3,12,1,2,4,4,38,34.1,18,Donovan Mitchell
11/2/2022,26-056,W (+1),1,43:55:00,11,27,0.407,3,9,0.333,0,0,,0,4,4,6,1,2,0,3,25,17.1,-3,Donovan Mitchell
11/6/2022,26-060,W (+14),1,37:08:00,10,17,0.588,1,7,0.143,12,13,0.923,1,4,5,2,1,1,3,1,33,26.3,6,Donovan Mitchell
11/7/2022,26-061,L (-2),1,38:36:00,10,15,0.667,8,11,0.727,2,3,0.667,0,1,1,2,0,0,3,5,30,19.8,-2,Donovan Mitchell
11/9/2022,26-063,L (-7),1,38:59:00,16,28,0.571,6,14,0.429,0,0,,3,2,5,4,1,0,3,3,38,27.1,-8,Donovan Mitchell
11/11/2022,26-065,L (-5),1,37:16:00,10,20,0.5,3,10,0.3,6,6,1,0,10,10,9,2,1,3,0,29,28,7,Donovan Mitchell
11/16/2022,26-070,L (-15),1,34:26:00,7,19,0.368,3,9,0.333,6,6,1,0,2,2,3,2,0,2,1,23,14.8,-17,Donovan Mitchell
11/18/2022,26-072,W (+10),1,43:34:00,11,22,0.5,2,9,0.222,10,11,0.909,1,3,4,6,1,0,6,2,34,22.6,10,Donovan Mitchell
11/20/2022,26-074,W (+26),1,26:47:00,5,12,0.417,2,7,0.286,1,2,0.5,1,2,3,5,2,0,1,4,13,10.4,15,Donovan Mitchell
11/21/2022,26-075,W (+12),1,38:39:00,11,22,0.5,4,8,0.5,3,4,0.75,0,4,4,9,3,0,3,2,29,24.3,14,Donovan Mitchell
11/23/2022,26-077,W (+18),1,31:23:00,11,18,0.611,6,10,0.6,6,7,0.857,0,2,2,1,2,0,4,1,34,24.3,-5,Donovan Mitchell
11/25/2022,26-079,L (-15),1,32:21:00,11,24,0.458,5,11,0.455,2,2,1,2,1,3,1,1,0,2,2,29,17.2,-20,Donovan Mitchell
11/27/2022,26-081,W (+8),1,38:39:00,9,23,0.391,2,8,0.25,12,13,0.923,1,4,5,1,1,0,3,2,32,18.9,11,Donovan Mitchell
10/19/2022,24-181,L (-3),1,33:52:00,5,8,0.625,0,0,,3,4,0.75,5,5,10,0,0,2,1,2,13,13.6,2,Jarrett Allen
10/22/2022,24-184,W (+32),1,28:36:00,4,6,0.667,0,0,,0,0,,3,3,6,2,0,1,2,2,8,7.7,5,Jarrett Allen
10/23/2022,24-185,W (+10),1,37:30:00,6,13,0.462,0,0,,3,4,0.75,6,8,14,3,0,2,0,2,15,17.2,-1,Jarrett Allen
10/26/2022,24-188,W (+11),1,29:39:00,7,11,0.636,0,0,,4,5,0.8,7,9,16,1,1,1,1,5,18,19.7,11,Jarrett Allen
10/28/2022,24-190,W (+9),1,39:39:00,5,9,0.556,0,1,0,2,4,0.5,3,8,11,2,0,0,0,2,12,12,25,Jarrett Allen
10/30/2022,24-192,W (+13),1,25:49:00,3,8,0.375,0,1,0,0,0,,3,10,13,1,0,0,2,0,6,5.4,5,Jarrett Allen
11/2/2022,24-195,W (+1),1,36:23:00,6,11,0.545,0,0,,2,2,1,3,11,14,0,0,2,3,2,14,11.7,-17,Jarrett Allen
11/4/2022,24-197,W (+24),1,31:31:00,11,16,0.688,0,0,,1,2,0.5,2,5,7,0,0,2,4,2,23,15.3,20,Jarrett Allen
11/6/2022,24-199,W (+14),1,27:45:00,5,13,0.385,0,0,,6,6,1,3,8,11,0,2,2,1,4,16,14.2,5,Jarrett Allen
11/7/2022,24-200,L (-2),1,32:52:00,4,10,0.4,0,0,,2,3,0.667,4,16,20,3,2,2,0,0,10,17.3,3,Jarrett Allen
11/9/2022,24-202,L (-7),1,32:50:00,7,11,0.636,0,0,,6,7,0.857,2,5,7,1,0,1,1,4,20,16.4,-13,Jarrett Allen
11/11/2022,24-204,L (-5),1,33:11:00,6,8,0.75,0,0,,1,2,0.5,1,8,9,1,0,0,2,2,13,10.4,0,Jarrett Allen
11/18/2022,24-211,W (+10),1,45:36:00,8,11,0.727,0,0,,4,5,0.8,1,11,12,2,0,4,2,3,20,20.1,6,Jarrett Allen
11/20/2022,24-213,W (+26),1,27:09:00,4,6,0.667,0,0,,0,0,,1,5,6,2,0,0,3,3,8,4.8,13,Jarrett Allen
11/21/2022,24-214,W (+12),1,33:10:00,3,5,0.6,0,0,,2,2,1,0,11,11,1,2,1,1,0,8,11.4,11,Jarrett Allen
11/23/2022,24-216,W (+18),1,36:04:00,10,12,0.833,0,0,,4,4,1,5,8,13,2,1,0,6,3,24,20.7,19,Jarrett Allen
11/25/2022,24-218,L (-15),1,12:04,0,2,0,0,0,,1,2,0.5,1,2,3,1,1,1,0,2,1,2.1,4,Jarrett Allen
10/19/2022,28-055,L (-3),1,34:41:00,2,7,0.286,2,2,1,4,4,1,0,5,5,7,0,0,1,3,10,10.1,5,Caris LeVert
10/22/2022,28-058,W (+32),1,33:27:00,4,12,0.333,3,6,0.5,3,4,0.75,0,4,4,8,1,1,2,1,14,12.9,17,Caris LeVert
10/23/2022,28-059,W (+10),1,35:54:00,4,14,0.286,2,6,0.333,0,0,,0,3,3,4,2,0,2,4,10,3.9,15,Caris LeVert
10/26/2022,28-062,W (+11),1,33:26:00,3,12,0.25,3,7,0.429,3,6,0.5,0,2,2,6,1,0,5,3,12,3.2,20,Caris LeVert
10/28/2022,28-064,W (+9),1,42:48:00,12,21,0.571,6,8,0.75,11,12,0.917,2,2,4,7,3,0,2,4,41,37,21,Caris LeVert
10/30/2022,28-066,W (+13),1,29:16:00,0,9,0,0,4,0,1,1,1,1,2,3,8,0,0,3,2,1,-2.2,-12,Caris LeVert
11/2/2022,28-069,W (+1),1,46:08:00,4,12,0.333,3,7,0.429,4,6,0.667,2,6,8,4,0,0,1,4,15,10.8,1,Caris LeVert
11/4/2022,28-071,W (+24),1,30:13:00,6,10,0.6,1,4,0.25,2,2,1,1,5,6,6,0,0,2,3,15,13.6,27,Caris LeVert
11/6/2022,28-073,W (+14),1,29:34:00,5,10,0.5,1,2,0.5,1,2,0.5,1,3,4,3,1,0,1,1,12,9.9,-2,Caris LeVert
11/7/2022,28-074,L (-2),1,36:24:00,2,8,0.25,0,2,0,0,0,,1,5,6,5,0,0,1,3,4,2.7,1,Caris LeVert
11/9/2022,28-076,L (-7),1,38:21:00,9,18,0.5,1,3,0.333,2,2,1,4,6,10,6,2,0,5,3,21,16.6,-10,Caris LeVert
11/11/2022,28-078,L (-5),1,33:40:00,4,11,0.364,2,6,0.333,1,2,0.5,1,1,2,0,0,0,0,2,11,4.7,-1,Caris LeVert
11/13/2022,28-080,L (-5),1,27:35:00,6,12,0.5,1,2,0.5,0,0,,3,2,5,5,0,1,2,1,13,11.5,-13,Caris LeVert
11/16/2022,28-083,L (-15),1,19:36,1,5,0.2,0,2,0,0,0,,0,2,2,3,0,0,1,2,2,-0.2,-8,Caris LeVert
11/18/2022,28-085,W (+10),0,30:19:00,1,8,0.125,0,2,0,2,2,1,0,3,3,2,0,0,0,0,4,1.1,8,Caris LeVert
11/20/2022,28-087,W (+26),0,14:17,0,4,0,0,4,0,0,0,,1,4,5,4,1,0,0,2,0,2.1,22,Caris LeVert
10/19/2022,34-042,L (-3),0,20:54,3,6,0.5,1,4,0.25,1,1,1,0,7,7,2,0,0,1,2,8,6.7,4,Kevin Love
10/22/2022,34-045,W (+32),0,22:50,5,9,0.556,5,6,0.833,0,0,,0,12,12,4,0,1,0,1,15,17.4,27,Kevin Love
10/23/2022,34-046,W (+10),0,14:22,2,6,0.333,1,4,0.25,0,0,,0,7,7,0,0,0,1,1,5,2.3,2,Kevin Love
10/26/2022,34-049,W (+11),0,18:59,1,7,0.143,0,5,0,2,2,1,0,7,7,4,0,0,1,1,4,3,5,Kevin Love
10/28/2022,34-051,W (+9),0,20:53,3,7,0.429,2,4,0.5,1,2,0.5,0,5,5,0,0,0,1,2,9,4.6,-10,Kevin Love
10/30/2022,34-053,W (+13),0,22:29,9,14,0.643,8,13,0.615,3,3,1,2,6,8,1,0,0,1,1,29,25.3,16,Kevin Love
11/2/2022,34-056,W (+1),0,14:34,2,10,0.2,0,5,0,4,5,0.8,1,4,5,0,0,0,1,1,8,1.9,-4,Kevin Love
11/4/2022,34-058,W (+24),0,23:26,7,10,0.7,4,7,0.571,3,4,0.75,4,4,8,10,0,1,1,0,21,27.1,30,Kevin Love
11/6/2022,34-060,W (+14),0,20:04,4,10,0.4,2,8,0.25,0,0,,0,10,10,1,0,1,1,1,10,7.6,22,Kevin Love
11/7/2022,34-061,L (-2),0,25:05:00,4,8,0.5,4,8,0.5,5,6,0.833,1,7,8,4,1,0,3,1,17,15.8,16,Kevin Love
11/9/2022,34-063,L (-7),0,21:09,2,5,0.4,1,3,0.333,4,4,1,1,7,8,2,0,0,2,2,9,7.7,2,Kevin Love
11/11/2022,34-065,L (-5),0,22:01,3,10,0.3,2,6,0.333,1,2,0.5,2,5,7,2,1,0,1,1,9,6.7,-11,Kevin Love
11/13/2022,34-067,L (-5),1,29:08:00,3,11,0.273,3,8,0.375,5,5,1,2,3,5,4,0,0,1,3,14,10.4,4,Kevin Love
11/16/2022,34-070,L (-15),0,19:43,1,3,0.333,1,3,0.333,2,2,1,0,7,7,3,0,0,1,2,5,5.7,-4,Kevin Love
11/18/2022,34-072,W (+10),0,24:03:00,2,4,0.5,2,4,0.5,0,0,,0,7,7,2,0,0,1,2,6,5.7,-1,Kevin Love
11/21/2022,34-075,W (+12),0,11:43,0,2,0,0,1,0,0,0,,0,4,4,1,0,0,0,1,0,0.1,-1,Kevin Love
10/19/2022,22-266,L (-3),1,13:18,2,8,0.25,0,1,0,0,0,,0,1,1,3,2,1,5,1,4,-1.1,-10,Darius Garland
11/2/2022,22-280,W (+1),1,42:21:00,9,20,0.45,5,11,0.455,6,7,0.857,0,5,5,12,3,0,1,3,29,28.9,10,Darius Garland
11/6/2022,22-284,W (+14),1,38:57:00,7,18,0.389,3,9,0.333,7,7,1,1,3,4,7,0,0,5,4,24,14.1,6,Darius Garland
11/7/2022,22-285,L (-2),1,37:47:00,8,17,0.471,2,9,0.222,1,3,0.333,1,0,1,12,1,0,5,1,19,14.2,-2,Darius Garland
11/9/2022,22-287,L (-7),1,33:34:00,1,9,0.111,1,4,0.25,3,4,0.75,0,0,0,8,0,0,4,3,6,0.1,-6,Darius Garland
11/11/2022,22-289,L (-5),1,35:59:00,5,19,0.263,1,5,0.2,4,4,1,1,2,3,8,2,0,0,3,15,11.4,-3,Darius Garland
11/13/2022,22-291,L (-5),1,40:01:00,16,31,0.516,10,15,0.667,9,13,0.692,1,1,2,6,2,0,2,3,51,38.1,6,Darius Garland
11/16/2022,22-294,L (-15),1,34:47:00,8,20,0.4,5,9,0.556,2,3,0.667,0,4,4,8,1,1,1,1,23,18.9,-1,Darius Garland
11/18/2022,22-296,W (+10),1,48:13:00,16,26,0.615,3,8,0.375,6,8,0.75,0,1,1,6,5,1,8,5,41,28.6,23,Darius Garland
11/20/2022,22-298,W (+26),1,27:53:00,7,12,0.583,4,7,0.571,7,7,1,0,2,2,7,0,0,5,2,25,19.1,12,Darius Garland
11/21/2022,22-299,W (+12),1,38:06:00,9,14,0.643,2,4,0.5,6,6,1,0,0,0,9,1,0,8,1,26,18.7,8,Darius Garland
11/23/2022,22-301,W (+18),1,35:35:00,9,19,0.474,4,9,0.444,2,2,1,0,0,0,12,0,0,2,1,24,20.3,26,Darius Garland
11/25/2022,22-303,L (-15),1,38:06:00,7,18,0.389,1,5,0.2,5,5,1,0,4,4,3,0,0,2,3,20,10.3,-26,Darius Garland
11/27/2022,22-305,W (+8),1,40:12:00,4,19,0.211,0,5,0,11,12,0.917,0,3,3,10,0,0,2,1,19,12.4,1,Darius Garland
10/19/2022,25-333,L (-3),0,21:40,3,4,0.75,1,2,0.5,1,2,0.5,1,2,3,2,0,1,0,1,8,9,-11,Dean Wade
10/22/2022,25-336,W (+32),0,4:07,2,3,0.667,1,2,0.5,0,0,,0,2,2,1,0,0,1,0,5,4,6,Dean Wade
10/23/2022,25-337,W (+10),0,21:18,3,4,0.75,2,3,0.667,4,5,0.8,1,2,3,2,0,1,0,1,12,13,19,Dean Wade
10/26/2022,25-340,W (+11),1,29:43:00,4,7,0.571,4,7,0.571,0,0,,0,3,3,0,1,0,0,2,12,9.8,9,Dean Wade
10/28/2022,25-342,W (+9),1,38:55:00,1,3,0.333,1,2,0.5,1,2,0.5,0,6,6,1,0,0,1,4,4,1.8,20,Dean Wade
10/30/2022,25-344,W (+13),1,33:29:00,8,11,0.727,6,8,0.75,0,0,,1,3,4,3,0,0,0,4,22,19.6,20,Dean Wade
11/2/2022,25-347,W (+1),0,24:18:00,2,7,0.286,0,3,0,2,2,1,1,3,4,0,2,0,1,4,6,2.9,2,Dean Wade
11/4/2022,25-349,W (+24),1,23:26,0,4,0,0,3,0,0,0,,0,2,2,1,1,1,1,2,0,-1.6,2,Dean Wade
11/6/2022,25-351,W (+14),0,24:50:00,1,3,0.333,0,2,0,0,0,,1,5,6,1,1,1,0,4,2,3.3,13,Dean Wade
11/7/2022,25-352,L (-2),0,14:34,2,4,0.5,2,3,0.667,0,0,,0,1,1,0,1,0,0,2,6,4.5,-1,Dean Wade
11/9/2022,25-354,L (-7),0,14:24,1,1,1,1,1,1,0,0,,0,2,2,0,0,0,0,3,3,2.1,8,Dean Wade
11/23/2022,26-003,W (+18),0,18:05,2,3,0.667,0,1,0,0,0,,0,3,3,0,0,0,0,1,4,3.2,17,Dean Wade
11/25/2022,26-005,L (-15),1,36:17:00,2,7,0.286,2,6,0.333,1,2,0.5,2,10,12,2,1,1,0,4,7,8.4,-22,Dean Wade
11/27/2022,26-007,W (+8),1,34:30:00,1,5,0.2,1,5,0.2,0,0,,0,7,7,1,0,0,1,4,3,0.1,-6,Dean Wade
10/22/2022,34-204,W (+32),0,15:37,6,7,0.857,0,0,,0,0,,1,2,3,0,0,1,0,1,12,11.1,19,Robin Lopez
10/23/2022,34-205,W (+10),0,14:40,3,4,0.75,0,0,,0,0,,4,2,6,1,0,0,2,2,6,5.7,8,Robin Lopez
10/30/2022,34-212,W (+13),0,9:21,1,1,1,0,0,,0,1,0,0,0,0,0,0,1,0,0,2,2,-11,Robin Lopez
11/2/2022,34-215,W (+1),0,4:48,1,2,0.5,0,0,,0,0,,0,0,0,0,0,0,0,0,2,1,5,Robin Lopez
11/4/2022,34-217,W (+24),0,5:09,0,0,,0,0,,0,0,,1,0,1,0,0,0,2,1,0,-1.7,-1,Robin Lopez
11/6/2022,34-219,W (+14),0,6:04,0,0,,0,0,,3,4,0.75,0,0,0,1,0,0,0,0,3,3.3,2,Robin Lopez
11/9/2022,34-222,L (-7),0,3:21,0,0,,0,0,,0,0,,1,0,1,1,0,0,0,1,0,1,-3,Robin Lopez
11/13/2022,34-226,L (-5),0,16:14,2,4,0.5,0,0,,1,1,1,0,2,2,0,0,0,0,2,5,2.8,6,Robin Lopez
11/16/2022,34-229,L (-15),0,13:41,0,2,0,0,0,,0,0,,0,1,1,0,0,0,0,1,0,-1.5,-3,Robin Lopez
11/20/2022,34-233,W (+26),0,7:53,1,1,1,0,0,,0,0,,1,0,1,1,0,0,1,2,2,1.3,-4,Robin Lopez
11/21/2022,34-234,W (+12),0,10:15,3,3,1,0,0,,0,0,,1,1,2,1,1,0,0,1,6,7.4,5,Robin Lopez
11/23/2022,34-236,W (+18),0,5:11,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,2,0,-0.8,-1,Robin Lopez
11/25/2022,34-238,L (-15),0,19:08,3,6,0.5,0,0,,2,3,0.667,3,0,3,1,0,0,2,4,8,3.8,-6,Robin Lopez
11/27/2022,34-240,W (+8),1,3:48,1,2,0.5,0,0,,0,0,,1,0,1,0,0,0,0,2,2,0.9,-8,Robin Lopez
10/19/2022,30-153,L (-3),0,6:02,0,1,0,0,1,0,0,0,,0,1,1,0,0,0,1,0,0,-1.4,-8,Raul Neto
10/22/2022,30-156,W (+32),0,15:12,3,5,0.6,0,1,0,0,0,,0,4,4,4,1,0,1,1,6,7.3,11,Raul Neto
10/23/2022,30-157,W (+10),0,8:06,2,5,0.4,0,1,0,0,0,,1,0,1,0,1,0,0,0,4,3,8,Raul Neto
10/26/2022,30-160,W (+11),0,13:53,1,2,0.5,1,1,1,4,4,1,0,0,0,0,0,0,0,1,7,5.6,3,Raul Neto
10/28/2022,30-162,W (+9),0,7:18,0,1,0,0,1,0,0,0,,0,0,0,1,0,0,0,1,0,-0.4,-9,Raul Neto
10/30/2022,30-164,W (+13),0,10:50,1,3,0.333,0,1,0,0,0,,1,0,1,3,0,0,0,3,2,1.9,-5,Raul Neto
11/4/2022,30-169,W (+24),0,24:23:00,3,7,0.429,2,3,0.667,2,2,1,0,5,5,5,2,0,2,0,10,11.3,6,Raul Neto
11/13/2022,30-178,L (-5),0,5:24,0,1,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-0.7,-17,Raul Neto
11/16/2022,30-181,L (-15),0,4:57,0,1,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,-0.7,0,Raul Neto
11/20/2022,30-185,W (+26),0,7:53,2,3,0.667,0,0,,0,0,,0,0,0,1,1,0,2,1,4,2,-4,Raul Neto
11/23/2022,30-188,W (+18),0,1:34,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,1,Raul Neto
11/25/2022,30-190,L (-15),0,3:03,0,0,,0,0,,1,2,0.5,0,0,0,1,0,0,0,0,1,1.3,7,Raul Neto
11/27/2022,30-192,W (+8),0,12:56,2,3,0.667,1,2,0.5,0,0,,0,0,0,1,1,0,0,1,5,5,7,Raul Neto
10/22/2022,25-105,W (+32),0,4:07,0,1,0,0,0,,0,0,,0,1,1,0,0,0,0,0,0,-0.4,6,Lamar Stevens
10/30/2022,25-113,W (+13),0,0:18,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,-2,Lamar Stevens
11/4/2022,25-118,W (+24),0,18:31,2,4,0.5,0,1,0,2,2,1,0,0,0,0,0,1,1,4,6,2.1,13,Lamar Stevens
11/13/2022,25-127,L (-5),1,30:18:00,5,10,0.5,0,1,0,5,6,0.833,2,4,6,1,0,0,0,2,15,12.1,-2,Lamar Stevens
11/16/2022,25-130,L (-15),1,33:45:00,3,10,0.3,2,3,0.667,2,2,1,3,2,5,0,0,4,0,3,10,8.5,-16,Lamar Stevens
11/18/2022,25-132,W (+10),1,28:59:00,1,5,0.2,0,2,0,1,2,0.5,0,3,3,1,1,1,0,3,3,1.6,-15,Lamar Stevens
11/20/2022,25-134,W (+26),1,22:00,5,6,0.833,1,2,0.5,0,0,,1,3,4,1,1,0,2,1,11,9.7,-8,Lamar Stevens
11/21/2022,25-135,W (+12),1,28:31:00,3,5,0.6,1,1,1,1,2,0.5,0,3,3,0,0,0,1,2,8,4.4,1,Lamar Stevens
11/23/2022,25-137,W (+18),1,27:38:00,3,5,0.6,1,2,0.5,5,5,1,1,0,1,0,0,0,1,1,12,9,-1,Lamar Stevens
10/30/2022,25-282,W (+13),0,0:18,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,-2,Mamadi Diakite
11/4/2022,25-287,W (+24),0,5:09,1,1,1,0,0,,0,0,,0,2,2,0,1,0,0,1,2,2.9,-1,Mamadi Diakite
11/13/2022,25-296,L (-5),0,2:33,0,2,0,0,2,0,0,0,,0,0,0,0,0,0,0,1,0,-1.8,-9,Mamadi Diakite
11/16/2022,25-299,L (-15),0,4:57,2,3,0.667,1,1,1,0,0,,0,1,1,0,0,0,1,0,5,3,0,Mamadi Diakite
11/20/2022,25-303,W (+26),0,5:31,1,1,1,0,0,,0,0,,0,0,0,0,0,0,0,1,2,1.3,0,Mamadi Diakite
11/25/2022,25-308,L (-15),0,3:03,2,2,1,1,1,1,0,0,,0,0,0,0,0,0,0,0,5,4.4,7,Mamadi Diakite
11/27/2022,25-310,W (+8),0,13:35,2,3,0.667,0,1,0,0,0,,1,1,2,0,0,2,2,2,4,2.3,5,Mamadi Diakite
10/22/2022,23-028,W (+32),0,4:07,1,1,1,1,1,1,0,0,,0,1,1,0,0,0,0,1,3,2.6,6,Isaiah Mobley
11/16/2022,23-053,L (-15),0,4:57,1,2,0.5,0,0,,0,0,,0,3,3,0,1,0,0,1,2,2.5,0,Isaiah Mobley
11/20/2022,23-057,W (+26),0,4:28,0,1,0,0,1,0,0,0,,0,2,2,0,0,0,0,0,0,-0.1,4,Isaiah Mobley
11/23/2022,23-060,W (+18),0,1:34,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0,0.3,1,Isaiah Mobley
11/25/2022,23-062,L (-15),0,3:03,1,2,0.5,0,0,,0,0,,0,0,0,0,0,0,0,0,2,1,7,Isaiah Mobley
11/27/2022,23-064,W (+8),0,0:03,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,Isaiah Mobley
10/19/2022,22-232,L (-7),1,35:40:00,10,18,0.556,3,6,0.5,3,3,1,2,2,4,7,0,0,3,1,26,20.9,-5,Tyrese Haliburton
10/21/2022,22-234,L (-3),1,27:09:00,9,18,0.5,1,5,0.2,8,8,1,1,2,3,12,1,0,4,4,27,23.1,-10,Tyrese Haliburton
10/22/2022,22-235,W (+9),1,32:03:00,7,16,0.438,3,6,0.5,7,8,0.875,2,2,4,10,5,0,1,2,24,27.4,1,Tyrese Haliburton
10/24/2022,22-237,L (-14),1,31:26:00,7,11,0.636,3,6,0.5,2,2,1,2,4,6,10,0,0,4,0,19,19.7,-8,Tyrese Haliburton
10/26/2022,22-239,L (-15),1,38:12:00,6,15,0.4,2,6,0.333,3,4,0.75,0,4,4,11,1,1,6,0,17,13.1,-2,Tyrese Haliburton
10/28/2022,22-241,W (+10),1,36:00:00,9,16,0.563,3,6,0.5,4,4,1,0,2,2,12,1,0,1,1,25,26,12,Tyrese Haliburton
10/29/2022,22-242,W (+9),1,33:15:00,7,16,0.438,6,10,0.6,6,6,1,2,4,6,8,3,0,3,1,26,25.4,6,Tyrese Haliburton
10/31/2022,22-244,L (-7),1,33:19:00,4,11,0.364,1,4,0.25,2,2,1,1,7,8,5,2,0,7,1,11,5.8,-3,Tyrese Haliburton
11/4/2022,22-248,W (+2),1,36:08:00,9,16,0.563,3,8,0.375,1,4,0.25,0,9,9,9,2,0,1,1,22,22.8,-12,Tyrese Haliburton
11/7/2022,22-251,W (+7),1,34:07:00,7,14,0.5,6,10,0.6,0,0,,2,2,4,13,2,0,2,3,20,22.9,7,Tyrese Haliburton
11/9/2022,22-253,L (-3),1,33:12:00,9,15,0.6,3,8,0.375,0,0,,0,1,1,12,3,0,1,0,21,24.8,-12,Tyrese Haliburton
11/12/2022,22-256,W (+14),1,39:10:00,3,14,0.214,2,9,0.222,0,1,0,1,5,6,15,2,1,3,2,8,10.6,26,Tyrese Haliburton
11/16/2022,22-260,W (+12),1,32:02:00,9,15,0.6,3,8,0.375,1,1,1,0,2,2,11,3,0,3,1,22,23,11,Tyrese Haliburton
11/18/2022,22-262,W (+8),1,36:28:00,7,16,0.438,2,9,0.222,3,3,1,0,6,6,8,1,0,1,1,19,17.6,0,Tyrese Haliburton
11/19/2022,22-263,W (+1),1,33:58:00,9,16,0.563,3,8,0.375,1,2,0.5,1,3,4,14,2,3,3,3,22,25.3,4,Tyrese Haliburton
